MMSI,candidate_count,max_score,mean_score
412321319,1,14.44623851776123,14.44623851776123
412330457,1,14.44623851776123,14.44623851776123
412200379,1,14.439499855041504,14.439499855041504
412465719,1,14.439499855041504,14.439499855041504
800050025,1,14.438921928405762,14.438921928405762
412449712,1,14.434171676635742,14.434171676635742
412475473,1,14.434171676635742,14.434171676635742
412323081,1,14.433067321777344,14.433067321777344
412332419,1,14.433067321777344,14.433067321777344
224197230,1,14.432901382446287,14.432901382446287
273450570,1,14.432901382446287,14.432901382446287
235080649,1,14.430707931518556,14.430707931518556
413569879,1,14.430707931518556,14.430707931518556
412520855,1,14.429157257080078,14.429157257080078
412284301,1,14.428274154663086,14.428274154663086
412413277,1,14.426660537719728,14.426660537719728
412417525,1,14.426660537719728,14.426660537719728
257281700,1,14.426107406616213,14.426107406616213
908908853,1,14.426107406616213,14.426107406616213
220242000,1,14.42601203918457,14.42601203918457
412205523,1,14.42601203918457,14.42601203918457
413002256,1,14.42581558227539,14.42581558227539
900015538,1,14.42581558227539,14.42581558227539
905116806,1,14.425297737121582,14.425297737121582
900268969,1,14.41840362548828,14.41840362548828
200004816,1,14.417213439941406,14.417213439941406
412201756,1,14.417213439941406,14.417213439941406
412320659,1,14.415916442871094,14.415916442871094
800022959,1,14.415916442871094,14.415916442871094
412462073,1,14.415349960327148,14.415349960327148
412366309,1,14.41446304321289,14.41446304321289
800022268,1,14.41446304321289,14.41446304321289
251284110,1,14.414297103881836,14.414297103881836
412327449,1,14.414297103881836,14.414297103881836
408906928,1,14.411497116088867,14.411497116088867
412349840,1,14.411497116088867,14.411497116088867
440132260,1,14.407115936279297,14.407115936279297
600000074,1,14.407115936279297,14.407115936279297
412426038,1,14.403205871582031,14.403205871582031
440013470,1,14.403205871582031,14.403205871582031
412472473,1,14.402935981750488,14.402935981750488
412602222,1,14.402935981750488,14.402935981750488
244030722,1,14.39903450012207,14.39903450012207
367723310,1,14.39903450012207,14.39903450012207
263274000,1,14.393460273742676,14.393460273742676
412450473,1,14.389071464538574,14.389071464538574
408906529,1,14.389053344726562,14.389053344726562
440045000,1,14.383916854858398,14.383916854858398
412327566,1,14.382006645202637,14.382006645202637
477745678,1,14.382006645202637,14.382006645202637
627066000,1,14.379549026489258,14.379549026489258
412480717,1,14.376509666442873,14.376509666442873
412860597,1,14.376509666442873,14.376509666442873
238778540,1,14.370466232299805,14.370466232299805
412604516,1,14.370466232299805,14.370466232299805
257414820,1,14.370033264160156,14.370033264160156
261006880,1,14.370033264160156,14.370033264160156
412413553,1,14.368034362792969,14.368034362792969
800050109,1,14.368034362792969,14.368034362792969
200007809,1,14.367605209350586,14.367605209350586
412206455,1,14.367605209350586,14.367605209350586
412160605,1,14.364330291748049,14.364330291748049
412370412,1,14.364330291748049,14.364330291748049
412207006,1,14.361801147460938,14.361801147460938
701000772,1,14.361801147460938,14.361801147460938
257458500,1,14.359193801879885,14.359193801879885
800423567,1,14.359193801879885,14.359193801879885
200021258,1,14.353726387023926,14.353726387023926
367170860,1,14.353726387023926,14.353726387023926
412322966,1,14.35182762145996,14.35182762145996
601538000,1,14.35182762145996,14.35182762145996
414156324,1,14.350992202758787,14.350992202758787
200005348,1,14.348484992980955,14.348484992980955
412388676,1,14.348484992980955,14.348484992980955
224082460,1,14.34600830078125,14.34600830078125
412428472,1,14.34600830078125,14.34600830078125
412438644,1,14.344242095947266,14.344242095947266
800013605,1,14.344242095947266,14.344242095947266
412068338,1,14.342397689819336,14.342397689819336
635221000,1,14.342397689819336,14.342397689819336
232006380,1,14.341209411621094,14.341209411621094
412437511,1,14.341209411621094,14.341209411621094
224066630,1,14.338301658630373,14.338301658630373
412422685,1,14.338301658630373,14.338301658630373
